"datePosted","validThrough","data_id","title","data_slug","data_url","data_search","jobLocation","directApply","baseSalary","employmentType","industry","jobLocationType","applicantLocationRequirements","occupationalCategory","workHours","hiringOrganization","description","jobBenefits","applyLink","tags","skills"
"2024-07-03T09:30:44+00:00","2024-10-01T09:30:44+00:00","830779","Senior Fullstack Developer","remote-senior-fullstack-developer-pupil-labs-830779","/remote-jobs/remote-senior-fullstack-developer-pupil-labs-830779","Pupil Labs Senior Fullstack Developer {","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":50000,""maxValue"":80000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Senior Fullstack Developer","Flexible","{""@type"":""Organization"",""name"":""Pupil Labs"",""url"":""https://remoteok.com/pupil-labs"",""sameAs"":""https://remoteok.com/pupil-labs"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteOK.com/assets/img/jobs/a613a1689aa1a4e079d410779b52d8d71719999982.jpg""}}","<p>We are looking to hire an exceptional <strong>Senior Fullstack Developer</strong> to join our team of dedicated experts on a full-time basis working on Pupil Cloud - <a href=""https://cloud.pupil-labs.com"">https://cloud.pupil-labs.com</a> - This is not just another CRUD app, but a cloud-based storage and analysis platform for eye tracking data featuring state-of-the-art algorithms developed in collaboration with our R&amp;D team. This platform is used by researchers on a daily basis and processes semi-realtime terabytes of variable frame rate video, audio, and nanosecond precision time series data. This data can reach sampling frequencies of up to 200 Hz and is streamed over the web!</p><p>Features of <a href=""https://pupil-labs.com/products/cloud"">Pupil Cloud</a> include data management and data analysis. Recordings can be played back and data can be explored and annotated. Users can construct complex analysis pipelines and visualize their results.</p><h2>Who you are</h2><ul><li>A m
 Apply now and work remotely at Pupil Labs","🌎 Distributed team
🏖 Paid time off
📚 Learning budget
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work","/l/830779","[""Developer"",""JavaScript"",""Full Stack"",""React"",""Python"",""Docker"",""Kubernetes""]","[""Developer"",""JavaScript"",""Full Stack"",""React"",""Python"",""Docker"",""Kubernetes""]"
"2024-07-10T07:00:20+00:00","2024-10-08T07:00:20+00:00","841580","Manager Manager Logistics Operations","remote-manager-manager-logistics-operations-cullinan-therapeutics-841580","/remote-jobs/remote-manager-manager-logistics-operations-cullinan-therapeutics-841580","Cullinan Therapeutics Manager Manager Logistics Operations","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":105000,""maxValue"":150000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Manager Manager Logistics Operations","Flexible","{""@type"":""Organization"",""name"":""Cullinan Therapeutics"",""url"":""https://remoteok.com/cullinan-therapeutics"",""sameAs"":""https://remoteok.com/cullinan-therapeutics"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/dd8aa03b2881fdde297a8a0f606b867a1720594821.png""}}","
Cullinan Therapeutics, Inc. (Nasdaq: CGEM) is a biopharmaceutical company dedicated to creating new standards of care for patients.
&nbsp;
We have strategically built a diversified portfolio of clinical-stage assets that inhibit key drivers of disease or harness the immune system to eliminate diseased cells in both oncology and autoimmune disease. Our portfolio encompasses a wide range of modalities, each with the potential to be best and/or first in class. 
&nbsp;
Anchored in a deep understanding of oncology, immunology, and translational medicine, we create differentiated ideas, identify the most appropriate targets, and select the optimal modality to develop transformative therapeutics across a wide variety of cancer and autoimmune indications. 
&nbsp;
We push conventional boundaries from candidate selection to differentiated therapeutic, applying rigorous go/no go criteria at each stage of development to fast-track only the most promising molecules to the clinic and, ulti
 Apply now and work remotely at Cullinan Therapeutics","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/841580","[""Manager"",""Design"",""System"",""Support"",""Travel"",""Microsoft"",""Management"",""Operations"",""Go""]","[""Manager"",""Design"",""System"",""Support"",""Travel"",""Microsoft"",""Management"",""Operations"",""Go""]"
"2024-07-10T07:00:14+00:00","2024-10-08T07:00:14+00:00","841579","Molecular Biology Scientist I II","remote-molecular-biology-scientist-i-ii-gordian-biotechnology-841579","/remote-jobs/remote-molecular-biology-scientist-i-ii-gordian-biotechnology-841579","Gordian Biotechnology Molecular Biology Scientist I II","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":70000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Molecular Biology Scientist I II","Flexible","{""@type"":""Organization"",""name"":""Gordian Biotechnology"",""url"":""https://remoteok.com/gordian-biotechnology"",""sameAs"":""https://remoteok.com/gordian-biotechnology"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/3cb1f64df7f2273018db587afc2e1b801720594814.png""}}","
Are you ready to own the design and optimization of CRISPR screens at Gordian Biotechnology to help us identify therapeutic targets and potential treatments for age-related diseases? We’ve shown that our platform predicts preclinical and clinical physiological responses from in vivo Mosaic screens. You’ll be at the center of a fast-paced team of scientific experts using our platform to run discovery screens for more therapeutic targets than ever before, in the most realistic models of disease!


The Destination:


Gordian Biotechnology is a therapeutics company whose mission is to cure age-related diseases and ultimately allow people to lead longer, healthier lives. 


Traditional ex vivo screening methods have failed to produce effective treatments, as age-related diseases have complex causes that include interactions with the aged environment. 


To address this problem, Gordian’s platform is the first and only to enable pooled in vivo tests at scale in our propri
 Apply now and work remotely at Gordian Biotechnology","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/841579","[""Design"",""Support"",""Testing"",""Test"",""Strategy"",""Management"",""Lead"",""Biology"",""Biotech""]","[""Design"",""Support"",""Testing"",""Test"",""Strategy"",""Management"",""Lead"",""Biology"",""Biotech""]"
"2024-07-09T19:00:18+00:00","2024-10-07T19:00:18+00:00","840856","Customer Success Manager","remote-customer-success-manager-checkr-840856","/remote-jobs/remote-customer-success-manager-checkr-840856","Checkr Customer Success Manager","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":90000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Customer Success Manager","Flexible","{""@type"":""Organization"",""name"":""Checkr"",""url"":""https://remoteok.com/checkr"",""sameAs"":""https://remoteok.com/checkr"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/bb72fe5db5a3c5d19bcb09f4651bb6911720551618.png""}}","
About the team/role

As a Customer Success Manager you will be responsible for driving customer retention and growth by ensuring that your customers are engaged and leveraging the full value of the Checkr solution.&nbsp; You will work alongside an elite team of Customer Success Managers that succeeds through collaboration, grit, and constant improvement.&nbsp;&nbsp;&nbsp;

The Customer Success team is proactive, intuitive, and dynamic. We work with different profiles and a broad range of customers who are in different phases of the customer lifecycle. Informed and organized, the Customer Success team works to drive maximum value between all Checkr and Customer relationships.&nbsp;

What you’ll do


Support a wide range of tactical account responsibilities including but not limited to issue tracking/follow up, data and trend analysis, meeting coordination and management, and business review preparation

Develop a comprehensive understanding of their respective clients
 Apply now and work remotely at Checkr","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/840856","[""Manager"",""SaaS"",""Software"",""Growth"",""Voice"",""Management"",""Recruiting""]","[""Manager"",""SaaS"",""Software"",""Growth"",""Voice"",""Management"",""Recruiting""]"
"2024-07-09T18:55:08+00:00","2024-10-07T18:55:08+00:00","841596","Community Hero","remote-community-hero-cryptoticker-841596","/remote-jobs/remote-community-hero-cryptoticker-841596","Cryptoticker Community Hero","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":90000,""maxValue"":180000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Community Hero","Flexible","{""@type"":""Organization"",""name"":""Cryptoticker"",""url"":""https://remoteok.com/cryptoticker"",""sameAs"":""https://remoteok.com/cryptoticker""}","
Hey, bist du bereit, ein echter Held in der Krypto-Welt zu werden? Wir bei Cryptotickerio GmbH, einem der drei größten Cryptoblogs in der DACH Region, suchen genau dich! Unser Team von 15 Mitarbeitern sitzt im Herzen von Berlin, und zusammen erreichen wir monatlich bis zu 750.000 Menschen. Wenn du eine Leidenschaft für Kryptowährungen hast und Lust hast, unsere Community zu inspirieren, zu unterstützen und zu vergrößern, könntest du unser neuer Community Hero sein. Bist du bereit, Teil unseres dynamischen Teams zu werden und die Krypto-Community zu begeistern? Dann freuen wir uns darauf, dich kennenzulernen!
Aufgaben


Kommunikation mit der Community über Social Media und andere Kanäle, um sie zu informieren und zu engagieren

Beantwortung von Fragen und Anregungen der Community in den verschiedenen Online-Communities

Organisation von Community-Events und Meetups, um die Bindung zu stärken

Feedback der Community sammeln und an das Team weitergeben, um d
 Apply now and work remotely at Cryptoticker","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/841596","[""Crypto"",""NFT"",""Content""]","[""Crypto"",""NFT"",""Content""]"
"2024-07-09T18:55:08+00:00","2024-10-07T18:55:08+00:00","841597","Senior Protocol Architect","remote-senior-protocol-architect-ethena-841597","/remote-jobs/remote-senior-protocol-architect-ethena-841597","Ethena Senior Protocol Architect","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":70000,""maxValue"":120000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Senior Protocol Architect","Flexible","{""@type"":""Organization"",""name"":""Ethena"",""url"":""https://remoteok.com/ethena"",""sameAs"":""https://remoteok.com/ethena""}","Who We Are:Ethena Labs is building the first ETH based yield-bearing synthetic dollar. Arthur Hayes is a founding advisor and the team has deep experience across traditional finance and crypto engineering from firms such as Cerberus, Wintermute, Flow Traders, Deribit, Paradigm, Aave, Blockdaemon and Kaiko. We are backed by every major exchange and trading entities in the space.
What we are Doing:We are building derivative infrastructure to enable Ethereum to transform into the Internet Bond via delta-neutral derivatives positions, to create the first crypto-native, yield bearing synthetic dollar: sUSDe.
We believe creating a synthetic dollar which is not reliant on existing banking infrastructure is the single most important problem to solve and largest opportunity in crypto today.
USDe will form the first part of a broader ecosystem of products we are building including fixed and floating rate internet bonds and composable repo leveraged markets.
Join us!!
The Team:We are a lean 
 Apply now and work remotely at Ethena","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/841597","[""Architect"",""Design"",""Web3"",""Defi"",""Solidity"",""Crypto"",""Ethereum"",""Technical"",""Support"",""Software"",""Code"",""Financial"",""Finance"",""Banking"",""Lead"",""Senior"",""Reliability"",""Go"",""Engineer"",""Engineering""]","[""Architect"",""Design"",""Web3"",""Defi"",""Solidity"",""Crypto"",""Ethereum"",""Technical"",""Support"",""Software"",""Code"",""Financial"",""Finance"",""Banking"",""Lead"",""Senior"",""Reliability"",""Go"",""Engineer"",""Engineering""]"
"2024-07-09T18:12:09+00:00","2024-10-07T18:12:09+00:00","841605","Open application","remote-open-application-request-network-841605","/remote-jobs/remote-open-application-request-network-841605","Request Network Open application","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":110000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Open application","Flexible","{""@type"":""Organization"",""name"":""Request Network"",""url"":""https://remoteok.com/request-network"",""sameAs"":""https://remoteok.com/request-network""}","Would you like to come and work for us, but cannot find your next career opportunity?
Please feel free to send us an open application! Submit your application through the application form and we will contact you as soon as possible.
 Apply now and work remotely at Request Network","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/841605","[]","[]"
"2024-07-09T15:00:21+00:00","2024-10-07T15:00:21+00:00","840614","Paid Marketing Manager","remote-paid-marketing-manager-okcoin-840614","/remote-jobs/remote-paid-marketing-manager-okcoin-840614","Okcoin Paid Marketing Manager","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United Kingdom"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":90000,""maxValue"":180000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United Kingdom""}]","Paid Marketing Manager","Flexible","{""@type"":""Organization"",""name"":""Okcoin"",""url"":""https://remoteok.com/okcoin"",""sameAs"":""https://remoteok.com/okcoin"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/4a1558a2600fbd976d402838694dab471720537221.png""}}","




Who We Are

At OKX, we believe the future will be reshaped by technology. Founded in 2017, we are revolutionizing world systems through our cutting-edge digital asset exchange, Web3 portal and blockchain ecosystems. We reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 50 million users in over 180 countries globally, OKX empowers every individual to explore the world of Web3. With our extensive range of products and services, and unwavering commitment to innovation, OKX envisions a world of financial access backed by blockchain and the power of decentralized finance.
&nbsp;
We are innovative in the way we think, work, and in the products we create. We are also socially responsible by actively participating and encouraging employees to take part in various public welfare activities. With more than 3,000 employees around the world, we believe embracing diversity an
 Apply now and work remotely at Okcoin","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/840614","[""Manager"",""Web3"",""Crypto"",""Growth"",""Financial"",""Edu"",""Fintech"",""Ads"",""Marketing""]","[""Manager"",""Web3"",""Crypto"",""Growth"",""Financial"",""Edu"",""Fintech"",""Ads"",""Marketing""]"
"2024-07-09T15:00:14+00:00","2024-10-07T15:00:14+00:00","840613","Social Media Strategist","remote-social-media-strategist-marathon-digital-holdings-840613","/remote-jobs/remote-social-media-strategist-marathon-digital-holdings-840613","Marathon Digital Holdings Social Media Strategist","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":52500,""maxValue"":85000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Social Media Strategist","Flexible","{""@type"":""Organization"",""name"":""Marathon Digital Holdings"",""url"":""https://remoteok.com/marathon-digital-holdings"",""sameAs"":""https://remoteok.com/marathon-digital-holdings"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/a7c1c56813bee7d7f7cb85885f3cbef41720537215.png""}}","
SUMMARY

The primary responsibilities of the Social Media Strategist are to help develop and execute the company’s and its affiliates’ social media strategies and to support the broader efforts of the marketing and communications (MarComms) department. The MarComms team’s primary mission is to clearly communicate and effectively promote the company’s mission, milestones, products, brand, and broader strategic initiatives to its various stakeholders. We are the defenders of the brand and the voice of the company. We are a collaborative team of internal storytellers and designers, with a deep understanding of MARA, who value integrity, transparency, and clarity, and who strive for excellence in all things.

ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties may be assigned.

Assist in developing and executing an effective social media strategy to enhance the company’s and its subsidiaries’ brand visibility, engagement, and reputation across va
 Apply now and work remotely at Marathon Digital Holdings","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/840613","[""Bitcoin"",""Swift"",""Strategist"",""Support"",""Voice"",""Strategy"",""Management"",""Content"",""Marketing"",""Analytics"",""Non Tech""]","[""Bitcoin"",""Swift"",""Strategist"",""Support"",""Voice"",""Strategy"",""Management"",""Content"",""Marketing"",""Analytics"",""Non Tech""]"
"2024-07-09T12:00:45+00:00","2024-10-07T12:00:45+00:00","840448","Sustaining Firmware Engineer","remote-sustaining-firmware-engineer-hudl-840448","/remote-jobs/remote-sustaining-firmware-engineer-hudl-840448","Hudl Sustaining Firmware Engineer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":100000,""maxValue"":152500,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Sustaining Firmware Engineer","Flexible","{""@type"":""Organization"",""name"":""Hudl"",""url"":""https://remoteok.com/hudl"",""sameAs"":""https://remoteok.com/hudl"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/c805835be0686f3311c95e6c6114f7021720526445.jpg""}}","

Your Role

We’re looking for someone to maintain the excellence and reliability of our Focus cameras, both in production and in the field.&nbsp;

This role involves:&nbsp;


Critical troubleshooting. You’ll use root cause analysis to develop immediate and long-term solutions for production and reliability issues, and continuously improve our products.

Collaboration. You’ll be working closely with contract Manufacturing Engineers who possess deep expertise in electrical, mechanical, and production processes.&nbsp;





Alignment. You’ll work with the Product Realization Lead, Supply Quality Engineer, and the hardware/firmware Engineering team to ensure we effectively implement product improvements and solutions.




We'd like to hire someone for this role who lives near McAllen, Texas, because our production line is located in Reynosa, Mexico. You’ll visit the production facility two times a week (on average) to debug and resolve possible product
 Apply now and work remotely at Hudl","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/840448","[""Embedded"",""Support"",""Travel"",""Reliability"",""Healthcare"",""Engineer"",""Engineering"",""Linux""]","[""Embedded"",""Support"",""Travel"",""Reliability"",""Healthcare"",""Engineer"",""Engineering"",""Linux""]"
"2024-07-09T12:00:39+00:00","2024-10-07T12:00:39+00:00","840447","Software Development Manager","remote-software-development-manager-galileo-financial-technologies-840447","/remote-jobs/remote-software-development-manager-galileo-financial-technologies-840447","Galileo Financial Technologies Software Development Manager","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":55000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Software Development Manager","Flexible","{""@type"":""Organization"",""name"":""Galileo Financial Technologies"",""url"":""https://remoteok.com/galileo-financial-technologies"",""sameAs"":""https://remoteok.com/galileo-financial-technologies"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/e897382f1fcbf137316cf6fbd42037c61720526439.png""}}","
The role:

As the Manager of the Galileo Cards and Messaging team, you will be responsible for leading a team to ensure the highest levels of availability, performance, and security of the Galileo messaging platform and leading initiatives to improve overall capabilities in a highly distributed and dynamic environment.&nbsp;

The role requires an experienced engineering leader with excellent cross-functional and communication skills as well as backgrounds in operations, software development, systems performance, and resilience engineering.&nbsp; Always focusing on the quality experience of our customers.

&nbsp;What you’ll do:&nbsp;


Own the vision of the future Galileo Cards and Messaging platform

Lead by example, care for the team, and establish credibility with the quality of the team’s technical execution

Lead the development, delivery, and operation of the Messaging service

Proactively ensure the highest levels of system availability

Nurture a
 Apply now and work remotely at Galileo Financial Technologies","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/840447","[""Software"",""Manager"",""Design"",""System"",""Security"",""Technical"",""DevOps"",""Finance"",""Cloud"",""Leader"",""Management"",""Health"",""Engineering""]","[""Software"",""Manager"",""Design"",""System"",""Security"",""Technical"",""DevOps"",""Finance"",""Cloud"",""Leader"",""Management"",""Health"",""Engineering""]"
